id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
38357,tt1126618,0.77844,40000000,58785180,Morning Glory,Rachel McAdams|Harrison Ford|Patrick Wilson|Jeff Goldblum|Diane Keaton,Roger Michell,102,Comedy,246,6.1,2010,40000000,58785180
45094,tt1244754,0.773316,12500000,6732980,Conviction,Hilary Swank|Minnie Driver|Bailee Madison|Loren Dean|John Pyper-Ferguson,Tony Goldwyn,107,Drama,87,7,2010,12500000,6732980
49852,tt1041804,0.764791,90000000,16178959,The Nutcracker: The Untold Story,Nathan Lane|John Turturro|Frances de la Tour|Elle Fanning|Jonny Coyne,Andrei Konchalovsky,110,Fantasy,28,5.8,2010,90000000,16178959
38358,tt1320244,0.761889,1800000,67738090,The Last Exorcism,Ashley Bell|Patrick Fabian|Iris Bahr|Louis Herthum|Caleb Landry Jones,Daniel Stamm,87,Horror,179,5.4,2010,1800000,67738090
23023,tt0808510,0.756229,48000000,112462508,Tooth Fairy,Dwayne Johnson|Stephen Merchant|Ashley Judd|Julie Andrews|Ryan Sheckler,Michael Lembeck,101,Comedy,282,5.2,2010,48000000,112462508
38363,tt0977855,0.754168,22000000,24188922,Fair Game,Naomi Watts|Sean Penn|Ty Burrell|Brooke Smith|Bruce McGill,Doug Liman,108,Drama,129,6.4,2010,22000000,24188922
45657,tt1369706,0.745434,10000000,498974,The Ward,Lyndsy Fonseca|Amber Heard|Danielle Panabaker|Jared Harris|Mamie Gummer,John Carpenter,88,Horror,166,5.9,2010,10000000,498974
26388,tt1462758,0.740867,1987650,19152480,Buried,Ryan Reynolds|Jos? Luis Garc?a P?rez|Robert Paterson|Stephen Tobolowsky|Samantha Mathis,Rodrigo Cort?s,94,Drama,458,6.5,2010,1987650,19152480
38778,tt0427152,0.73988,69000000,86387857,Dinner for Schmucks,Steve Carell|Paul Rudd|Stephanie Szostak|Jemaine Clement|Zach Galifianakis,Jay Roach,114,Comedy,324,5.4,2010,69000000,86387857
39781,tt0842926,0.68633,4000000,34705850,The Kids Are All Right,Julianne Moore|Annette Bening|Mark Ruffalo|Mia Wasikowska|Josh Hutcherson,Lisa Cholodenko,106,Comedy,280,6.4,2010,4000000,34705850
42684,tt1564585,0.671484,10000000,66821036,Skyline,Eric Balfour|Scottie Thompson|David Zayas|Donald Faison|Brittany Daniel,Colin Strause|Greg Strause,100,Science Fiction,304,4.7,2010,10000000,66821036
48289,tt1226753,0.670027,20000000,45636368,The Debt,Helen Mirren|Sam Worthington|Jessica Chastain|Tom Wilkinson|Ciar?n Hinds,John Madden,113,Drama,147,6.1,2010,20000000,45636368
39013,tt1399683,0.659749,2000000,13831503,Winter's Bone,Jennifer Lawrence|John Hawkes|Kevin Breznahan|Dale Dickey|Garret Dillahunt,Debra Granik,100,Drama,289,6.7,2010,2000000,13831503
27004,tt1106860,0.655955,7000000,46488,Ca$h,Sean Bean|Chris Hemsworth|Victoria Profeta|Thampy Antony|Mike Starr,Stephen Milburn Anderson,108,Crime,33,5.8,2010,7000000,46488
39691,tt1287468,0.655878,85000000,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,James Marsden|Nick Nolte|Christina Applegate|Bette Midler|Pascale Hutton,Brad Peyton,82,Comedy,60,5,2010,85000000,112483764
37931,tt1470023,0.64929,10000000,6110000,MacGruber,Will Forte|Kristen Wiig|Val Kilmer|Ryan Phillippe|Maya Rudolph,Jorma Taccone,90,Action,95,5.2,2010,10000000,6110000
42888,tt1341188,0.640576,120000000,48668907,How Do You Know,Reese Witherspoon|Paul Rudd|Owen Wilson|Jack Nicholson|Kathryn Hahn,James L. Brooks,121,Comedy,136,4.9,2010,120000000,48668907
45649,tt1612774,0.619772,500000,98017,Rubber,Thomas F. Duffy|David Bowe|Stephen Spinella|Roxane Mesquida|Jack Plotnick,Quentin Dupieux,85,Comedy,140,5.6,2010,500000,98017
23172,tt1273678,0.618078,28000000,45236543,The Spy Next Door,Amber Valletta|Lucas Till|Jackie Chan|Billy Ray Cyrus|George Lopez,Brian Levant,94,Action,210,5.4,2010,28000000,45236543
34016,tt0815236,0.61643,20000000,49779728,She's Out of My League,Alice Eve|Jay Baruchel|Mike Vogel|Krysten Ritter|Debra Jo Rupp,Jim Field Smith,104,Comedy,318,5.9,2010,20000000,49779728
53172,tt1220888,0.602854,12000000,204940,Henry's Crime,Keanu Reeves|Vera Farmiga|James Caan|Judy Greer|Fisher Stevens,Malcolm Venville,108,Action,49,5.8,2010,12000000,204940
48838,tt1213648,0.599676,25000000,4644108,London Boulevard,Keira Knightley|Colin Farrell|Anna Friel|Ray Winstone|Jamie Campbell Bower,William Monahan,103,Drama,151,5.5,2010,25000000,4644108
44603,tt1212419,0.598275,50000000,105197635,Hereafter,Matt Damon|Bryce Dallas Howard|George McLaren|Thierry Neuvic|Cyndi Mayo Davis,Clint Eastwood,129,Drama,279,5.5,2010,50000000,105197635
43931,tt0872230,0.597254,25000000,19829957,My Soul to Take,Max Thieriot|John Magaro|Denzel Whitaker|Zena Grey|Nick Lashaway,Wes Craven,107,Drama,75,5.2,2010,25000000,19829957
42194,tt0411951,0.59643,30000000,967000,TEKKEN,Jon Foo|Kelly Overton|Cary-Hiroyuki Tagawa|Ian Anthony Dale|Luke Goss,Dwight H. Little,92,Crime,110,5,2010,30000000,967000
42194,tt0411951,0.59643,30000000,967000,TEKKEN,Jon Foo|Kelly Overton|Cary-Hiroyuki Tagawa|Ian Anthony Dale|Luke Goss,Dwight H. Little,92,Crime,110,5,2010,30000000,967000
60309,tt0968264,0.591206,25000000,15478800,The Conspirator,Evan Rachel Wood|James McAvoy|Kevin Kline|Robin Wright|Alexis Bledel,Robert Redford,122,Crime,78,5.9,2010,25000000,15478800
34803,tt1321509,0.579188,21000000,49050886,Death at a Funeral,Zoe Saldana|James Marsden|Martin Lawrence|Peter Dinklage|Danny Glover,Neil LaBute,92,Comedy,134,5.7,2010,21000000,49050886
44835,tt1403177,0.564203,7000000,382946,Hesher,Joseph Gordon-Levitt|Natalie Portman|Rainn Wilson|Audrey Wasilewski|Frank Collison,Spencer Susser,106,Drama,104,6.2,2010,7000000,382946
44629,tt1313092,0.554061,5000000,1000000,Animal Kingdom,James Frecheville|Ben Mendelsohn|Joel Edgerton|Guy Pearce|Luke Ford,David Mich?d,113,Drama,117,6.7,2010,5000000,1000000
38579,tt1392197,0.552065,50000000,83761844,Marmaduke,Owen Wilson|Emma Stone|George Lopez|Christopher Mintz-Plasse|Steve Coogan,Tom Dey,87,Family,75,4.9,2010,50000000,83761844
33909,tt1027718,0.535535,70000000,134748021,Wall Street: Money Never Sleeps,Michael Douglas|Shia LaBeouf|Josh Brolin|Carey Mulligan|Frank Langella,Oliver Stone,133,Drama,325,5.8,2010,70000000,134748021
43434,tt1321865,0.534192,18000000,871279,Carlos,Edgar Ram?rez|Alexander Scheer|Fadi Abi Samra|Nora von Waldst?tten|Talal El-Jordi,Olivier Assayas,338,Crime,35,6.2,2010,18000000,871279
44009,tt1431181,0.514465,8000000,18124262,Another Year,Jim Broadbent|Lesley Manville|Ruth Sheen|Oliver Maltman|Peter Wight,Mike Leigh,129,Comedy,46,6.7,2010,8000000,18124262
45658,tt1531663,0.513857,5000000,2614773,Everything Must Go,Rebecca Hall|Will Ferrell|Glenn Howerton|Laura Dern|Christopher Jordan Wallace,Dan Rush,97,Comedy,111,5.8,2010,5000000,2614773
29427,tt0455407,0.512957,20000000,54956140,The Crazies,Timothy Olyphant|Radha Mitchell|Joe Anderson|Danielle Panabaker|Christie Lynn Smith,Breck Eisner,101,Mystery,320,6.1,2010,20000000,54956140
27585,tt0935075,0.498635,5000000,5129058,Rabbit Hole,Nicole Kidman|Sandra Oh|Dianne Wiest|Aaron Eckhart|Tammy Blanchard,John Cameron Mitchell,91,Drama,73,6.6,2010,5000000,5129058
12819,tt1213012,0.495162,20000000,39300000,Alpha and Omega,Hayden Panettiere|Justin Long|Dennis Hopper|Christina Ricci|Danny Glover,Anthony Bell|Ben Gluck,88,Family,84,5.5,2010,20000000,39300000
41515,tt1302067,0.470249,80000000,201584141,Yogi Bear,Dan Aykroyd|Justin Timberlake|Anna Faris|Tom Cavanagh|Christine Taylor,Eric Brevig,80,Comedy,146,5.1,2010,80000000,201584141
41592,tt1447972,0.455662,5773100,18144030,StreetDance 3D,Nichola Burley|Rachel McDowall|Richard Winsor|Eleanor Bron|Patrick Baladi,Max Giwa|Dania Pasquini,98,Drama,54,5.8,2010,5773100,18144030
45132,tt1512235,0.443893,2500000,324138,Super,Rainn Wilson|Ellen Page|Liv Tyler|Kevin Bacon|Gregg Henry,James Gunn,96,Comedy,211,6.6,2010,2500000,324138
44638,tt1274300,0.443807,20000000,346594,The Tempest,Helen Mirren|Felicity Jones|Reeve Carney|David Strathairn|Tom Conti,Julie Taymor,110,Fantasy,16,6.1,2010,20000000,346594
45272,tt1555064,0.406941,15000000,20529194,Country Strong,Gwyneth Paltrow|Garrett Hedlund|Tim McGraw|Leighton Meester|Marshall Chapman,Shana Feste,117,Drama,49,5.9,2010,15000000,20529194
43930,tt1456941,0.393626,27000000,16504936,"Tomorrow, When the War Began",Caitlin Stasey|Rachel Hurd-Wood|Phoebe Tonkin|Deniz Akdeniz|Lincoln Lewis,Stuart Beattie,103,Action,112,6.5,2010,27000000,16504936
27569,tt1244659,0.375979,31000000,15134293,Extraordinary Measures,Harrison Ford|Brendan Fraser|Keri Russell|Courtney B. Vance|Meredith Droeger,Tom Vaughan,105,Drama,44,5.8,2010,31000000,15134293
44040,tt1314655,0.368927,10000000,33583175,Devil,Chris Messina|Jacob Vargas|Bojana Novakovi?|Logan Marshall-Green|Bokeem Woodbine,John Erick Dowdle,80,Horror,433,5.6,2010,10000000,33583175
34563,tt1305583,0.312595,14000000,21409028,Our Family Wedding,Forest Whitaker|America Ferrera|Carlos Mencia|Regina King|Lance Gross,Rick Famuyiwa,103,Comedy,26,5.9,2010,14000000,21409028
31261,tt1480660,0.332904,100000,1000000,Halo Legends,Andy McAvin,Shinji Aramaki|Hideki Futamura,93,Action,19,7.2,2010,100000,1000000
46829,tt1423894,0.328667,30000000,8454301,Barney's Version,Paul Giamatti|Dustin Hoffman|Rosamund Pike|Minnie Driver|Rachelle Lefevre,Richard J. Lewis,134,Comedy,70,6.9,2010,30000000,8454301
12201,tt1226273,0.3261,80000000,74901339,Edge of Darkness,Mel Gibson|Ray Winstone|Danny Huston|Shawn Roberts|Denis O'Hare,Martin Campbell,117,Crime,276,6,2010,80000000,74901339
44877,tt1514041,0.318587,4600000,1163967,4.3.2.1,Emma Roberts|Noel Clarke|Ophelia Lovibond|Tamsin Egerton|Shanika Warren-Markland,Noel Clarke|Mark Davis,117,Action,37,5.9,2010,4600000,1163967
70695,tt1107319,0.315527,4000000,55125,Dirty Girl,Juno Temple|Jeremy Dozier|Milla Jovovich|Mary Steenburgen|Dwight Yoakam,Abe Sylvia,90,Drama,36,6.2,2010,4000000,55125
42296,tt1584016,0.346071,30000,3045943,Catfish,Megan Faccio|Melody C. Roscher|Ariel Schulman|Angela Wesselman-Pierce|Nev Schulman,Henry Joost|Ariel Schulman,87,Documentary,125,6.4,2010,30000,3045943
35169,tt0492389,0.302377,35000000,39340177,Furry Vengeance,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle,Roger Kumble,92,Comedy,75,4.7,2010,35000000,39340177
45324,tt1194417,0.301054,12500000,1083683,Casino Jack,Kevin Spacey|Kelly Preston|Hannah Endicott-Douglas|Rachelle Lefevre|Barry Pepper,George Hickenlooper,108,Crime,43,6,2010,12500000,1083683
43919,tt1270835,0.29666,2500000,52604,Hatchet II,Danielle Harris|Kane Hodder|Parry Shen|Tony Todd|Tom Holland,Adam Green,89,Horror,42,5.1,2010,2500000,52604
43935,tt1013860,0.283241,20000000,4634062,Dylan Dog: Dead of Night,Brandon Routh|Peter Stormare|Sam Huntington|Taye Diggs|Anita Briem,Kevin Munroe,107,Action,69,4.9,2010,20000000,4634062
38568,tt1049402,0.275607,30000,617000,Howl,James Franco|Jon Hamm|Mary-Louise Parker|Treat Williams|Jeff Daniels,Rob Epstein|Jeffrey Friedman,84,Drama,45,6.8,2010,30000,617000
43942,tt1152822,0.27519,3000000,103735,Freakonomics,Zoe Sloane|Jade Viggiano|Amancaya Aguilar|Kahiry Bess|Alisha Naragsheth,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,93,Documentary,25,6.7,2010,3000000,103735
56601,tt0473102,0.271381,12500000,3878993,The Perfect Game,"Clifton Collins, Jr.|Cheech Marin|Mois?s Arias|Emilie de Ravin|Jake T. Austin",William Dear,118,Drama,12,5.7,2010,12500000,3878993
52015,tt1464580,0.2596,650000,33245,Stake Land,Danielle Harris|Kelly McGillis|Nick Damici|Connor Paolo|Gregory Jones,Jim Mickle,98,Drama,143,6.2,2010,650000,33245
46528,tt1032751,0.25054,425000000,11087569,The Warrior's Way,Kate Bosworth|Jang Dong-gun|Geoffrey Rush|Danny Huston|Ti Lung,Sngmoo Lee,100,Adventure,74,6.4,2010,425000000,11087569
50204,tt1320239,0.246578,10000000,4349187,Burke & Hare,Simon Pegg|Andy Serkis|Isla Fisher|Tom Wilkinson|Tim Curry,John Landis,91,Comedy,75,6,2010,10000000,4349187
12645,tt1196340,0.241541,10000000,55089,Inhale,Rosanna Arquette|Diane Kruger|Dermot Mulroney|Sam Shepard|Jordi Moll?,Baltasar Korm?kur,100,Drama,21,5.9,2010,10000000,55089
37495,tt1341167,0.240403,967686,4270000,Four Lions,Riz Ahmed|Nigel Lindsay|Kayvan Novak|Adeel Akhtar|Arsher Ali,Chris Morris,101,Comedy,262,7,2010,967686,4270000
46689,tt1268204,0.216503,1500000,187716,Waste Land,Vik Muniz,Lucy Walker,90,Documentary,23,7.8,2010,1500000,187716
47088,tt1361313,0.214381,7000000,453079,The Extra Man,Kevin Kline|Paul Dano|Katie Holmes|John C. Reilly|Dan Hedaya,Shari Springer Berman|Robert Pulcini,108,Comedy,18,5.9,2010,7000000,453079
41556,tt1403988,0.385851,4500000,123820,The Romantics,Katie Holmes|Anna Paquin|Josh Duhamel|Dianna Agron|Adam Brody,Galt Niederhoffer,95,Comedy,46,4.8,2010,4500000,123820
56812,tt1572491,0.181532,7000000,3218666,Balada triste de trompeta,Santiago Segura|Antonio de la Torre|Ra?l Ar?valo|Fran Perea|Carolina Bang,?ex de la Iglesia,101,Drama,44,6.2,2010,7000000,3218666
35688,tt1391137,0.140251,20000000,60072596,Why Did I Get Married Too?,Tyler Perry|Janet Jackson|Jill Scott|Sharon Leal|Malik Yoba,Tyler Perry,121,Comedy,21,6,2010,20000000,60072596
35791,tt1220634,0.131526,60000000,296221663,Resident Evil: Afterlife,Milla Jovovich|Wentworth Miller|Ali Larter|Kim Coates|Kacey Barnfield,Paul W.S. Anderson,97,Action,882,5.8,2010,60000000,296221663
43552,tt1452628,0.276322,10000000,1068682,Vanishing on 7th Street,Hayden Christensen|Thandie Newton|John Leguizamo|Neal Huff|Jacob Latimore,Brad Anderson,92,Drama,83,4.8,2010,10000000,1068682
49679,tt1396208,0.028227,10000000,5000000,Action Replayy,Akshay Kumar|Aishwarya Rai Bachchan|Neha Dhupia|Aditya Roy Kapoor|Randhir Kapoor,Vipul Amrutlal Shah,100,Drama,11,4.9,2010,10000000,5000000
39486,tt1028576,0.06324,35000000,60251371,Secretariat,Diane Lane|John Malkovich|Scott Glenn|Dylan Walsh|Fred Dalton Thompson,Randall Wallace,123,Drama,52,6.6,2010,35000000,60251371
39356,tt1560139,0.028456,3,43,Boy,James Rolleston|Craig Hall|Taika Waititi|Te Aho Aho Eketone-Whitu|Ei Kura Albert,Taika Waititi,87,Drama,26,7.3,2010,3,43
550,tt0137523,8.947905,63000000,100853753,Fight Club,Edward Norton|Brad Pitt|Meat Loaf|Jared Leto|Helena Bonham Carter,David Fincher,139,Drama,5923,8.1,1999,82470329.34,132022892.5
603,tt0133093,7.753899,63000000,463517383,The Matrix,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Gloria Foster,Lilly Wachowski|Lana Wachowski,136,Action,6351,7.8,1999,82470329.34,606768749.7
14,tt0169547,3.55572,15000000,356296601,American Beauty,Kevin Spacey|Annette Bening|Thora Birch|Wes Bentley|Mena Suvari,Sam Mendes,122,Drama,1756,7.7,1999,19635792.7,466411079.8
1893,tt0120915,3.526029,115000000,924317558,Star Wars: Episode I - The Phantom Menace,Liam Neeson|Ewan McGregor|Natalie Portman|Jake Lloyd|Ian McDiarmid,George Lucas,136,Adventure,2823,6.3,1999,150541077.4,1209980530
564,tt0120616,2.94377,80000000,415885488,The Mummy,Brendan Fraser|Rachel Weisz|John Hannah|Arnold Vosloo|Kevin J. O'Connor,Stephen Sommers,124,Adventure,1562,6.3,1999,104724227.7,544416081.9
497,tt0120689,2.719461,60000000,284600000,The Green Mile,Tom Hanks|Michael Clarke Duncan|David Morse|Bonnie Hunt|James Cromwell,Frank Darabont,189,Fantasy,2299,8,1999,78543170.8,372556440.1
745,tt0167404,2.578731,40000000,672806292,The Sixth Sense,Bruce Willis|Haley Joel Osment|Toni Collette|Olivia Williams|Mischa Barton,M. Night Shyamalan,107,Mystery,1753,7.5,1999,52362113.86,880738991.7
36643,tt0143145,2.129874,135000000,361832400,The World Is Not Enough,Pierce Brosnan|Sophie Marceau|Robert Carlyle|Denise Richards|Robbie Coltrane,Michael Apted,128,Adventure,509,6,1999,176722134.3,473657733.2
796,tt0139134,2.069357,10500000,75902208,Cruel Intentions,Sarah Michelle Gellar|Ryan Phillippe|Reese Witherspoon|Selma Blair|Louise Fletcher,Roger Kumble,97,Drama,505,6.5,1999,13745054.89,99360001.45
2668,tt0162661,2.065619,100000000,206071502,Sleepy Hollow,Johnny Depp|Ian McDiarmid|Christina Ricci|Casper Van Dien|Michael Gough,Tim Burton,105,Drama,932,6.7,1999,130905284.7,269758486.3
2105,tt0163651,1.825695,11000000,235483004,American Pie,Jason Biggs|Chris Klein|Thomas Ian Nicholas|Alyson Hannigan|Shannon Elizabeth,Paul Weitz|Chris Weitz,95,Comedy,1405,6.4,1999,14399581.31,308259696.7
1844,tt0137494,1.820318,66000000,212404396,Entrapment,Sean Connery|Catherine Zeta-Jones|Will Patton|Maury Chaykin|Ving Rhames,Jon Amiel,112,Romance,355,5.9,1999,86397487.88,278048579.2
863,tt0120363,1.810197,90000000,485015179,Toy Story 2,Tom Hanks|Tim Allen|Kelsey Grammer|Joan Cusack|Don Rickles,John Lasseter|Lee Unkrich|Ash Brannon,92,Animation,2272,7.2,1999,117814756.2,634910500.7
4951,tt0147800,1.769152,16000000,53478166,10 Things I Hate About You,Julia Stiles|Heath Ledger|Joseph Gordon-Levitt|Larisa Oleynik|Larry Miller,Gil Junger,97,Comedy,947,7.2,1999,20944845.55,70005745.43
509,tt0125439,1.72385,42000000,363889678,Notting Hill,Julia Roberts|Hugh Grant|Gina McKee|Tim McInnerny|Rhys Ifans,Roger Michell,124,Comedy,688,6.8,1999,54980219.56,476350818.8
817,tt0145660,1.560867,33000000,310940086,Austin Powers: The Spy Who Shagged Me,Mike Myers|Heather Graham|Michael York|Robert Wagner|Rob Lowe,Jay Roach,95,Crime,583,6,1999,43198743.94,407037004.7
226,tt0171804,1.43163,2000000,11540607,Boys Don't Cry,Hilary Swank|Chlo? Sevigny|Peter Sarsgaard|Brendan Sexton III|Alicia Goranson,Kimberly Peirce,118,Crime,170,7,1999,2618105.693,15107264.44
9008,tt0140352,1.427794,90000000,60289912,The Insider,Al Pacino|Russell Crowe|Christopher Plummer|Diane Venora|Bruce McGill,Michael Mann,157,Drama,249,7.1,1999,117814756.2,78922680.92
926,tt0177789,1.348628,45000000,90683916,Galaxy Quest,Tim Allen|Sigourney Weaver|Alan Rickman|Tony Shalhoub|Sam Rockwell,Dean Parisot,102,Comedy,406,6.6,1999,58907378.1,118710038.4
345,tt0120663,1.329827,65000000,162091208,Eyes Wide Shut,Tom Cruise|Nicole Kidman|Madison Eginton|Jackie Sawiris|Sydney Pollack,Stanley Kubrick,159,Drama,623,6.8,1999,85088435.03,212185957.2
492,tt0120601,1.328465,13000000,22863596,Being John Malkovich,John Cusack|Cameron Diaz|Catherine Keener|John Malkovich|Orson Bean,Spike Jonze,112,Fantasy,607,7.1,1999,17017687.01,29929655.43
9535,tt0122933,1.320079,80000000,176885658,Analyze This,Robert De Niro|Billy Crystal|Lisa Kudrow|Chazz Palminteri|Joe Viterelli,Harold Ramis,103,Comedy,260,6.3,1999,104724227.7,231552674.1
10137,tt0164912,1.309249,133000000,300135367,Stuart Little,Michael J. Fox|Geena Davis|Hugh Laurie|Jonathan Lipnicki|Nathan Lane,Rob Minkoff,84,Fantasy,502,5.6,1999,174104028.6,392893056.5
9481,tt0145681,1.254522,73000000,151493655,The Bone Collector,Denzel Washington|Angelina Jolie|Queen Latifah|Michael Rooker|Michael McGlone,Phillip Noyce,118,Drama,463,6.5,1999,95560857.8,198313200.3
8487,tt0120891,1.221973,170000000,222104681,Wild Wild West,Will Smith|Kevin Kline|Kenneth Branagh|Salma Hayek|M. Emmet Walsh,Barry Sonnenfeld,106,Action,626,5.2,1999,222538983.9,290746764.9
1911,tt0120657,1.189386,160000000,61698899,The 13th Warrior,Antonio Banderas|Vladimir Kulich|Dennis Storh?i|Daniel Southern|Clive Russell,John McTiernan,102,Adventure,275,6.2,1999,209448455.5,80767119.37
9946,tt0146675,1.173888,100000000,211989043,End of Days,Arnold Schwarzenegger|Gabriel Byrne|Kevin Pollak|Robin Tunney|CCH Pounder,Peter Hyams,121,Action,247,5.4,1999,130905284.7,277504860.2
1715,tt0124315,1.152354,24000000,88545092,The Cider House Rules,Tobey Maguire|Charlize Theron|Delroy Lindo|Paul Rudd|Michael Caine,Lasse Hallstr?m,126,Drama,145,6.6,1999,31417268.32,115910204.7
10386,tt0129167,1.150934,70000000,23159305,The Iron Giant,Jennifer Aniston|Harry Connick Jr.|Vin Diesel|Cloris Leachman|James Gammon,Brad Bird,86,Adventure,877,7.5,1999,91633699.26,30316754.14
8914,tt0149261,1.139223,60000000,73648228,Deep Blue Sea,Thomas Jane|Saffron Burrows|LL Cool J|Michael Rapaport|Samuel L. Jackson,Renny Harlin,105,Horror,336,5.5,1999,78543170.8,96409422.51
2112,tt0120784,1.050599,90000000,161626121,Payback,Mel Gibson|Kris Kristofferson|Gregg Henry|Maria Bello|David Paymer,Paul Abascal|Brian Helgeland,100,Drama,305,6.5,1999,117814756.2,211577133.8
4806,tt0163187,1.03785,70000000,309457509,Runaway Bride,Julia Roberts|Richard Gere|Joan Cusack|Rita Wilson|H?ctor Elizondo,Garry Marshall,116,Comedy,253,5.7,1999,91633699.26,405096233.1
10314,tt0160862,1.022028,10000000,103166989,She's All That,Freddie Prinze Jr.|Rachael Leigh Cook|Matthew Lillard|Paul Walker|Jodi Lyn O'Keefe,Robert Iscove,95,Comedy,248,5.6,1999,13090528.47,135051040.6
10398,tt0150377,0.993492,70000000,177841558,Double Jeopardy,Tommy Lee Jones|Ashley Judd|Bruce Greenwood|Annabeth Gish|Benjamin Weir,Bruce Beresford,105,Drama,144,6.1,1999,91633699.26,232803997.7
8374,tt0144117,0.992316,6000000,30471,The Boondock Saints,Willem Dafoe|Norman Reedus|Sean Patrick Flanery|David Della Rocco|David Ferry,Troy Duffy,108,Action,521,7.1,1999,7854317.08,39888.14929
